,지역,구,제목,사업체명,교육업체,사업유형,계획인원,참여인원,기간,접수여부
401,경기도,김포시,시니어인턴(3개월) 채용 후 계속고용 예정 - 주요직무 : 물감 관련 기술 및 연구 시니어인턴(3개월) 채용 후 계속고용 예정, 주식회사 쉴드,주식회사 명은커리어,현장실습훈련 지원,5,0,2025-04-14 ~ 2025-04-16,접수중
402,경기도,김포시,시니어인턴(3개월) 채용 후 계속고용 예정 - 주요직무 :운전원 시니어인턴(3개월) 채용 후 계속고용 예정, 김포한강노인복지센터,주식회사 명은커리어,현장실습훈련 지원,5,0,2025-04-08 ~ 2025-04-30,접수중
403,경기도,김포시,"건설, 조경업 안전, 직무교육", 가을오월 주식회사,대한노인회 고양통합취업지원센터,현장실습훈련 지원,2,0,2025-03-26 ~ 2025-04-25,접수중
404,경기도,남양주시,시니어인턴(3개월) 채용 후 계속고용 예정 - 주요직무 :상점 판매원 시니어인턴(3개월) 채용 후 계속고용 예정, (주)아이베,주식회사 명은커리어,현장실습훈련 지원,8,0,2025-04-09 ~ 2025-04-30,접수중
405,경기도,동두천시,시니어인턴(9개월) 채용 후 계속고용 예정 -주요직무: 물품배송직 시니어인턴(9개월) 채용 후 계속고용 예정, 제이엠마트 (지행점),주식회사 명은커리어,현장실습훈련 지원,5,0,2025-04-01 ~ 2025-04-30,접수중
406,경기도,파주시,건설/제조업 시니어인턴 3개월 고용후 계속 고용예정, (주) 세현에이엠씨,고양시니어클럽,현장실습훈련 지원,7,0,2025-04-14 ~ 2025-04-16,접수중
407,서울특별시,강서구,시니어인턴(3개월) 채용 후 계속고용 예정 - 주요직무 : 환경관련 장치 조작원 시니어인턴(3개월) 채용 후 계속고용 예정, 명민산업(주) 강서지점,주식회사 명은커리어,현장실습훈련 지원,5,0,2025-04-11 ~ 2025-04-30,접수중
408,강원도,원주시,"설립년도: 2022년, 상시근로자수: 3명 주요직무: 경영관리, 영업팬매관리 계속운영계획 및 고용안정성 확보 고용안정을 위해 3개월 인턴수료후 계속고용 유도"," 주식회사 에스앤에이치솔루션(SNH SOLUTION Co.,Ltd)",(주)잡모아 광명지점,현장실습훈련 지원,3,0,2025-02-20 ~ 2025-12-31,접수중
409,강원도,횡성군,"설립년도: 2010년, 상시근로자수: 8명 주요직무: 기타 식품 가공 계속운영계획 및 고용안정성 확보 고용안정을 위해 3개월 인턴수료후 계속고용 유도", 농업회사법인 주식회사 우리밀 횡성공장,(주)잡모아 광명지점,현장실습훈련 지원,3,0,2025-02-10 ~ 2025-12-31,접수중
410,경기도,안양시 동안구,"설립년도:2000년, 상시근로자수:150 명 주요직무: 시설물유지관리 계속운영계획 및 고용안정성 확보 고용안정을 위해 3개월 인턴수료후 계속고용 유도", 주식회사 라포르지엠,(주)잡모아 광명지점,현장실습훈련 지원,8,0,2025-01-06 ~ 2025-12-31,접수중
411,울산광역시,남구,"설립년도: 2003년, 상시근로자수: 10명 주요직무: 건설공사 계속운영계획 및 고용안정성 확보 고용안정을 위해 3개월 인턴수료후 계속고용 유도", 주식회사 미래이앤씨,(주)잡모아 광명지점,현장실습훈련 지원,2,0,2025-03-28 ~ 2025-12-31,접수중
412,경기도,구리시,경로당 식사도우미 지원사업, 대한노인회 경기 구리시지회,대한노인회 경기 구리시지회,노인역량활용사업,100,84,2025-02-01 ~ 2025-12-31,접수중
413,경기도,남양주시,즉석판매제조가공업 사업 참여 이후 계속 고용 예정 / 5명 100%, 양수리아구찜,경기동부상공회의소,현장실습훈련 지원,5,0,2025-04-15 ~ 2025-04-15,접수중
414,경기도,성남시,지역환경지킴이, 판교노인종합복지관,판교노인종합복지관,노인공익활동사업,35,35,2024-12-02 ~ 2025-11-30,접수중
415,경기도,성남시,초등학교 돌봄(늘봄학교), 성남시니어클럽,성남시니어클럽,노인역량활용사업,40,41,2024-11-25 ~ 2025-05-30,접수중
416,경기도,성남시,판교꿈나눔지원단, 판교노인종합복지관,판교노인종합복지관,노인공익활동사업,22,22,2024-12-02 ~ 2025-11-30,접수중
417,경기도,성남시,폐건전지수거사업단, 성남시니어클럽,성남시니어클럽,노인공익활동사업,20,20,2024-11-27 ~ 2025-11-28,접수중
418,경기도,성남시,지하철안내도우미, 판교노인종합복지관,판교노인종합복지관,노인공익활동사업,42,42,2024-12-02 ~ 2025-11-30,접수중
419,경기도,성남시,노노케어, 성남시니어클럽,성남시니어클럽,노인공익활동사업,186,186,2024-11-27 ~ 2025-11-28,접수중
420,경기도,성남시,사랑나눔도시락배달, 판교노인종합복지관,판교노인종합복지관,노인공익활동사업,20,20,2024-12-02 ~ 2025-11-30,접수중
421,경기도,성남시,"카페 쉼표(,)", 성남시니어클럽,성남시니어클럽,공동체사업단,14,0,2025-04-01 ~ 2025-12-31,접수중
422,경기도,성남시,공동작업장, 성남시니어클럽,성남시니어클럽,공동체사업단,190,165,2024-11-18 ~ 2025-09-30,접수중
423,경기도,성남시,체험학습사업단, 성남시니어클럽,성남시니어클럽,공동체사업단,10,9,2024-11-25 ~ 2025-11-30,접수중
424,경기도,성남시,엄마손맛, 성남시니어클럽,성남시니어클럽,공동체사업단,18,17,2024-11-18 ~ 2025-11-30,접수중
425,경기도,성남시,행복그린마켓, 성남시니어클럽,성남시니어클럽,공동체사업단,17,11,2024-11-18 ~ 2025-11-28,접수중
426,경기도,성남시,자원순환애쓰지(ESG)사업단, 성남시니어클럽,성남시니어클럽,공동체사업단,10,1,2024-11-18 ~ 2025-11-30,접수중
427,경기도,성남시,밥이랑국시랑, 성남시니어클럽,성남시니어클럽,공동체사업단,15,13,2024-11-18 ~ 2025-11-30,접수중
428,경기도,성남시,6공카페, 성남시니어클럽,성남시니어클럽,공동체사업단,18,8,2024-11-18 ~ 2025-11-30,접수중
429,경기도,성남시,카드전달사업단, 성남시니어클럽,성남시니어클럽,공동체사업단,16,7,2024-11-18 ~ 2025-12-31,접수중
430,경기도,성남시,장인진기름, 성남시니어클럽,성남시니어클럽,공동체사업단,8,6,2024-11-18 ~ 2025-11-30,접수중
431,경기도,성남시,뻥과자사업단, 성남시니어클럽,성남시니어클럽,공동체사업단,24,15,2024-11-18 ~ 2025-12-31,접수중
432,경기도,성남시,쿵떡, 성남시니어클럽,성남시니어클럽,공동체사업단,14,13,2024-11-18 ~ 2025-12-31,접수중
433,경기도,성남시,공영주차장시설관리지원사업, 성남시니어클럽,성남시니어클럽,노인역량활용사업,120,118,2024-11-25 ~ 2025-05-30,접수중
434,경기도,성남시,시니어프렌즈 사업단, 성남시니어클럽,성남시니어클럽,노인역량활용사업,70,70,2024-11-18 ~ 2025-10-31,접수중
435,경기도,성남시,보행로정보수집전문가 사업단, 성남시니어클럽,성남시니어클럽,노인역량활용사업,40,40,2024-11-18 ~ 2025-11-30,접수중
436,경기도,성남시,복지관시설도우미, 판교노인종합복지관,판교노인종합복지관,노인공익활동사업,21,21,2024-12-02 ~ 2025-11-30,접수중
437,경기도,성남시 분당구,영양과 조리 보조원 및 병동 이송지원 인력 시니어인턴십 3개월 운영 후 계속 고용, 바른세상병원,(주)이음길에이치알,현장실습훈련 지원,3,0,2025-04-09 ~ 2025-05-08,접수중
438,경기도,성남시 수정구,"사회복지사, 간호사 시니어인턴십 3개월 운영 후 신규고용", 위례수실버요양원,(주)이음길에이치알,현장실습훈련 지원,2,0,2025-02-07 ~ 2025-05-06,접수중
439,경기도,수원시,노인요양시설 어르신 식사조리 및 배식업무 인턴십 3개월 운영 후 계속고용 진행, 수원새빛요양원,수원시니어클럽,현장실습훈련 지원,2,0,2025-03-24 ~ 2025-12-31,접수중
440,경기도,수원시 영통구,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 3개월 인턴기간 종료 후 계속고용 예정, 에스이코리아(주),수원상공회의소,현장실습훈련 지원,3,0,2025-04-15 ~ 2025-04-17,접수중
441,경기도,수원시 영통구,단체급식 조리원 인턴십 3개월 운영 후 계속고용 진행, (주)에스맨홀딩스,수원시니어클럽,현장실습훈련 지원,50,0,2025-03-06 ~ 2025-12-31,접수중
442,경기도,안산시,생산팀 시니어 채용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용 예정, 에이씨에스(주),주식회사 채움에이치알디,현장실습훈련 지원,2,0,2025-02-28 ~ 2025-07-01,접수중
443,경기도,안산시 단원구,"제조, 생산 시니어인턴십 3개월 운영 후 계속교용", 영신철강산업 주식회사,(주)이음길에이치알,현장실습훈련 지원,2,0,2025-02-08 ~ 2025-05-07,접수중
444,경기도,안산시 상록구,"경리, 단순 종사원 시니어 채용 현장실습훈련(시니어인턴십) 3개월 단기근로자로 채용 후 계속고용 예정", 주식회사 케이리뷰,주식회사 채움에이치알디,현장실습훈련 지원,3,0,2025-04-10 ~ 2025-04-15,접수중
445,경기도,평택시,기술 자문 등 시니어인턴십 3개월 운영 후 계속교용, 일진디스플레이(주),(주)이음길에이치알,현장실습훈련 지원,1,0,2025-02-15 ~ 2025-05-14,접수중
446,경기도,화성시,"사회복지사 & 간호사, 운전원, 사무원 모집 시니어인턴십 3개월 운영 후 신규고용", 효인주간보호센터,(주)이음길에이치알,현장실습훈련 지원,3,0,2025-03-05 ~ 2025-06-04,접수중
447,경기도,화성시,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 3개월 인턴기간 종료 후 계속고용 예정, 우성테크,수원상공회의소,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-12-31,접수중
448,경기도,화성시,노인시설 지원사업 시니어인턴십 3개월 운영 후 신규고용, 화성 꽃피는요양원,(주)이음길에이치알,현장실습훈련 지원,9,0,2025-03-05 ~ 2025-06-04,접수중
449,서울특별시,강남구,제조생산 및 사무보조등 시니어인턴십 3개월 시행 후 계속 고용, (주)청우펀스테이션,(주)이음길에이치알,현장실습훈련 지원,5,0,2025-02-11 ~ 2025-05-10,접수중
450,서울특별시,마포구,음식점업 시니어인턴십 고용 후 계속 고용 3명, 한끼,희망나눔시니어사회적협동조합,현장실습훈련 지원,3,0,2025-04-04 ~ 2025-12-31,접수중
451,서울특별시,송파구,"사회복지사, 간호사 모집 시니어인턴십 3개월 운영 후 신규고용", 수실버간호센터,(주)이음길에이치알,현장실습훈련 지원,2,0,2025-02-07 ~ 2025-05-06,접수중
452,서울특별시,송파구,"사회복지사, 간호조무사, 운전원 모집 시니어인턴십 3개월 운영 후 신규고용", 수실버주간보호,(주)이음길에이치알,현장실습훈련 지원,3,0,2025-02-07 ~ 2025-05-06,접수중
453,인천광역시,서구,목재제재 시니어 채용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용 예정, 해안종합목재(주),주식회사 채움에이치알디,현장실습훈련 지원,1,0,2025-02-19 ~ 2025-12-01,접수중
454,인천광역시,연수구,서비스업 기타도급업 인턴3개월 후 계속고용유도," (주)파인알에스(Fine RS Co.,Ltd.)",주식회사 누구나잡,현장실습훈련 지원,5,0,2025-04-14 ~ 2025-04-16,접수중
455,경기도,안양시 만안구,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 환자의 요양보호를 위한 치료, 진료, 간호, 검사, 영양, 원무, 지원업무 등 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 선진병원,시니어복지사회적협동조합,현장실습훈련 지원,10,0,2025-01-07 ~ 2025-09-30,접수중
456,경기도,안양시 만안구,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 노인장기요양시설 입소자들의 진료, 치료, 간호, 사회복지 등을 위한 각종 업무 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 선진요양원,시니어복지사회적협동조합,현장실습훈련 지원,10,0,2025-01-07 ~ 2025-09-30,접수중
457,경기도,평택시,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 주차관리 안내, 음식배달, 주방보조, 조경관리 등 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 빵과당신,시니어복지사회적협동조합,현장실습훈련 지원,5,0,2025-02-28 ~ 2025-09-30,접수중
458,경기도,포천시,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 명장시대 주방보조, 홀서빙, 주차관리, 기타 업무보조 등 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 주식회사 엔데오,시니어복지사회적협동조합,현장실습훈련 지원,5,0,2025-01-20 ~ 2025-09-30,접수중
459,경기도,포천시,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 박물관 및 글램핑 등 부대시설 유지관리(안내접수, 사무, 주차관리, 조경, 방역, 시설유지보수 등) 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 농업회사법인 해핑 주식회사,시니어복지사회적협동조합,현장실습훈련 지원,5,0,2025-01-20 ~ 2025-09-30,접수중
460,인천광역시,중구,"시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월 이상) 주요직무 : 노인장기요양 입소자들의 진료, 치료, 간호, 사회복지, 원무행정지원 등 시니어인턴(3개월) 단기근로자로 채용 후 계속고용(6개월) 예정", 영종국제도시 믿음요양원,시니어복지사회적협동조합,현장실습훈련 지원,10,0,2025-01-07 ~ 2025-09-30,접수중
461,경기도,오산시,장난감대여점환경정리, 감돌노인복지센터,감돌노인복지센터,노인공익활동사업,20,20,2025-01-02 ~ 2025-12-31,접수중
462,경기도,오산시,공원지킴이, 감돌노인복지센터,감돌노인복지센터,노인공익활동사업,160,160,2025-01-02 ~ 2025-12-31,접수중
463,경기도,오산시,클린하우스, 감돌노인복지센터,감돌노인복지센터,노인공익활동사업,20,20,2025-01-02 ~ 2025-12-31,접수중
464,경기도,오산시,실버케어센터도우미, 오산노인종합복지관,오산노인종합복지관,노인공익활동사업,27,27,2024-12-02 ~ 2025-04-30,접수중
