기관명,특별시도,주소,위도,경도,지역
국제커리어센터 경기고양,경기도,경기도 고양시 일산동구 중앙로1275번길 38-15(장항동) 402호,37.659894300000,126.770107600000,경기도 고양시
고양여성인력개발센터,경기도,경기도 고양시 일산서구 강성로 247(대화동) 9층,37.676079000000,126.749447900000,경기도 고양시
고양상공회의소,경기도,경기도 고양시 일산동구 중앙로1275번길 38-31(장항동) 401호,37.660464400000,126.769616200000,경기도 고양시
파주고용센터,경기도,경기도 파주시 중앙로 328(금촌동) MH타워 8층,37.764879357800,126.774526348385,경기도 파주시
(주)명은커리어파주센터,경기도,"경기도 파주시 중앙로 328(금촌동) 3층 302호, 302A호",37.760653120000,126.777062500000,경기도 파주시
(주)미래고용정보파주지사,경기도,경기도 파주시 경의로 1068(야당동),37.712592000000,126.759678000000,경기도 파주시
(주)지에스씨넷파주지점,경기도,경기도 파주시 새꽃로 204(금촌동) 2층,37.754796240000,126.768623000000,경기도 파주시
가평고용센터,경기도,경기도 가평군 가평읍 가화로 169 1층,37.834408897956,127.510847772370,경기도 가평군
(주)잡모아 부천지점,경기도,경기도 부천시 길주로 275(중동),37.505782210000,126.756092800000,경기도 부천시
(주)제니엘_성남,경기도,경기도 성남시 분당구 성남대로 165(금곡동) 301-2호,37.387644290000,127.127997400000,경기도 성남시
(주)지에스씨넷 고양지점,경기도,경기도 고양시 덕양구 무원로6번길 36(행신동) 304호,37.614027850000,126.833721600000,경기도 고양시
춘천고용센터,강원특별자치도,강원특별자치도 춘천시 퇴계농공로 9(석사동) 넥서스프라자 2~5층,37.848532360000,127.743699500000,강원특별자치도 춘천시
(주)맥시머스 춘천지점,강원특별자치도,강원특별자치도 춘천시 우묵길56번길 24(퇴계동) 202호,37.865330510000,127.723481400000,강원특별자치도 춘천시
사회적협동조합 희망리본 춘천센터,강원특별자치도,강원특별자치도 춘천시 효자로 7-1(퇴계동) 2층,37.871948490000,127.732970500000,강원특별자치도 춘천시
주식회사 드림캐쳐,강원특별자치도,강원특별자치도 춘천시 서부대성로 168-1(효자동) 2층,37.874196670000,127.741283900000,강원특별자치도 춘천시
퍼스트인잡(주) 춘천사무소,강원특별자치도,강원특별자치도 춘천시 동내면 춘천순환로 58 603호,37.855042216304,127.750345293068,강원특별자치도 춘천시
홍천고용센터,강원특별자치도,강원특별자치도 홍천군 홍천읍 홍천로 356 로하스빌딩 7층,37.688732793891,127.885008843451,강원특별자치도 홍천군
삼척고용센터,강원특별자치도,강원특별자치도 삼척시 중앙로 214(남양동) 4층,37.442179929511,129.168178966922,강원특별자치도 삼척시
태백고용센터,강원특별자치도,강원특별자치도 태백시 황지로 119(황지동) 2층 태백고용복지+센터,37.178684730000,128.983822500000,강원특별자치도 태백시
강릉고용센터,강원특별자치도,강원특별자치도 강릉시 강릉대로 176(교동) -,37.764536120000,128.902670600000,강원특별자치도 강릉시
(주)맥시머스 강릉지점,강원특별자치도,강원특별자치도 강릉시 경강로 2241(포남동) 4층,37.747826110000,128.883265100000,강원특별자치도 강릉시
사회적협동조합 희망리본 강릉,강원특별자치도,강원특별자치도 강릉시 교동광장로100번길 17-3(교동) 4층,37.765444580000,128.877186400000,강원특별자치도 강릉시
속초고용센터,강원특별자치도,강원특별자치도 속초시 동해대로 4178(조양동) 엠클리닉빌딩 3층,38.187132660000,128.601152800000,강원특별자치도 속초시
동해고용센터,강원특별자치도,강원특별자치도 동해시 동해대로 4921(나안동) KT북평빌딩 1층,37.478341460000,129.113208300000,강원특별자치도 동해시
원주고용센터,강원특별자치도,강원특별자치도 원주시 서원대로 383(개운동) 2~3층,37.331946800000,127.948473700000,강원특별자치도 원주시
(주)맥시머스 강릉원주대지점,강원특별자치도,강원특별자치도 원주시 흥업면 남원로 150 테이크아웃(19동),37.305199848212,127.922180834517,강원특별자치도 원주시
(주)맥시머스 원주지점,강원특별자치도,강원특별자치도 원주시 평원로 33(중앙동) 중앙메디컬센터 703호,37.347803910000,127.953893200000,강원특별자치도 원주시
(주)제이엠커리어 원주지사,강원특별자치도,강원특별자치도 원주시 능라동길 51(무실동) 314~315호,37.334361300000,127.929525900000,강원특별자치도 원주시
명륜종합사회복지관,강원특별자치도,"강원특별자치도 원주시 예술관길 25(명륜동, 명륜2단지아파트) -",37.332656150000,127.942127200000,강원특별자치도 원주시
사회적협동조합 원주진로교육센터 새움,강원특별자치도,강원특별자치도 원주시 남원로 528-29(단구동) 3층,37.329607550000,127.949495600000,강원특별자치도 원주시
사회적협동조합 희망리본(원주),강원특별자치도,강원특별자치도 원주시 남원로 564(개운동) 4층 5층,37.312118890000,127.928235100000,강원특별자치도 원주시
퍼스트인잡(주)원주사무소,강원특별자치도,강원특별자치도 원주시 능라동길 37(무실동) 405호,37.334361300000,127.929525900000,강원특별자치도 원주시
영월고용센터,강원특별자치도,강원특별자치도 영월군 영월읍 단종로 8,37.187469900000,128.466121000000,강원특별자치도 영월군
